aX,aY,aZ,gX,gY,gZ
0.591,-0.029,0.838,5.249,0.671,6.592
0.600,-0.037,0.824,7.568,2.075,5.127

-0.100,0.297,1.659,-11.169,-71.777,78.430
-0.098,0.414,1.622,-13.855,-59.265,70.129
-0.052,0.483,1.551,-4.456,-43.701,63.721
-0.011,0.499,1.471,9.094,-34.119,56.335
0.023,0.463,1.376,25.818,-25.146,47.058
0.061,0.383,1.286,39.734,-21.606,36.682
0.084,0.285,1.211,49.011,-23.010,25.818
0.087,0.175,1.165,53.101,-26.245,16.174
0.080,0.084,1.128,50.659,-32.898,8.545
0.075,0.040,1.090,44.189,-39.673,2.808
-0.093,-0.024,1.262,34.790,-47.363,-2.747
-0.307,-0.178,1.668,17.151,-38.574,-3.235
-0.542,-0.045,2.052,-5.005,-10.864,-10.559
-0.054,0.258,1.630,-19.592,32.715,-30.457
0.177,0.061,1.403,-14.893,50.110,-42.114
0.246,0.110,1.220,14.343,44.128,-22.949
0.163,0.048,1.109,34.485,33.386,-16.602
0.129,-0.054,1.089,46.387,20.569,-21.729
0.097,-0.189,1.094,48.767,7.141,-28.259
0.060,-0.280,1.089,47.852,-2.991,-27.405
0.025,-0.348,1.071,44.800,-5.127,-21.912
0.006,-0.388,1.035,35.522,-7.874,-16.113
-0.002,-0.397,0.996,24.231,-7.202,-11.780
-0.006,-0.390,0.967,15.076,-6.958,-7.324
0.000,-0.378,0.973,6.226,-8.728,-3.357
-0.014,-0.352,0.991,0.916,-8.606,0.305
0.013,-0.308,1.039,-0.854,-7.690,3.052
0.068,-0.273,1.071,-2.319,-8.850,6.775
0.088,-0.225,1.114,-5.493,-14.343,9.521
0.116,-0.202,1.141,-6.409,-18.677,11.780
0.168,-0.204,1.192,-7.935,-29.114,13.428
0.208,-0.222,1.262,-11.169,-39.429,17.273
0.190,-0.241,1.348,-16.907,-52.917,24.841
0.147,-0.288,1.498,-28.687,-68.176,36.987
0.086,-0.269,1.671,-43.152,-75.256,55.847
0.031,-0.165,1.831,-68.970,-76.172,75.928
-0.074,-0.022,1.997,-106.018,-67.993,88.318
-0.164,0.346,2.146,-148.804,-49.988,93.506
-0.220,0.824,2.406,-186.707,-21.851,85.327
-0.188,1.282,2.567,-211.731,18.677,61.157
0.003,1.640,2.523,-221.313,64.819,28.625
0.175,1.937,2.478,-205.078,98.328,1.892
0.206,2.136,2.392,-176.514,120.178,-12.024
0.124,2.216,2.307,-151.062,138.550,-20.447
0.030,2.389,2.172,-134.888,158.203,-33.386
-0.227,2.532,1.991,-133.301,182.434,-55.603
-0.415,2.570,1.821,-149.048,212.280,-80.322
-0.368,2.375,1.500,-196.106,245.544,-108.826
-0.086,2.150,1.196,-256.287,268.250,-155.579
0.126,2.113,1.001,-310.059,258.850,-218.079
0.159,2.136,0.894,-343.262,228.149,-274.231
0.064,2.037,0.852,-355.347,179.993,-325.134
-0.192,1.842,0.959,-338.135,122.253,-382.446
-0.715,1.568,1.155,-301.331,54.626,-445.862
-1.517,1.032,1.667,-253.113,-5.859,-504.822
-3.259,0.246,2.855,-206.055,-31.128,-538.330
-3.121,0.092,1.923,-173.157,39.429,-533.264
-3.194,-0.686,2.025,-106.873,46.875,-531.860
-3.086,-1.553,2.067,-58.411,42.603,-511.108
-2.779,-2.021,1.942,-66.345,64.026,-468.933
-2.476,-2.110,1.682,-67.139,72.815,-447.693
-2.150,-2.039,1.235,-41.443,84.839,-433.472
-1.787,-2.114,0.762,11.780,119.080,-412.109
-1.140,-2.461,0.321,71.655,150.940,-393.250
-0.331,-2.762,0.084,116.333,152.344,-369.751
0.270,-2.711,0.057,145.081,123.108,-325.256
0.396,-2.380,0.112,168.762,84.534,-244.690
0.190,-1.980,0.138,179.626,57.739,-132.324
0.063,-1.643,0.112,152.283,46.204,-25.269
0.070,-1.275,0.102,86.792,38.635,52.917
0.087,-0.836,0.116,1.038,33.142,108.337
0.144,-0.252,0.060,-81.299,26.978,142.151
0.213,0.392,0.101,-138.000,20.752,161.621
0.279,0.913,0.128,-158.142,13.916,155.823
0.430,1.239,0.201,-147.583,8.545,127.258
0.603,1.292,0.313,-113.953,1.831,78.430
0.730,1.150,0.463,-63.904,-4.639,20.874
0.745,0.948,0.592,-11.658,-5.615,-30.273
0.728,0.663,0.642,30.457,-3.357,-74.097
0.701,0.251,0.706,57.922,-4.883,-107.727
0.661,-0.109,0.758,67.444,-3.479,-122.986
0.625,-0.350,0.770,64.026,3.296,-121.765
0.626,-0.486,0.739,53.162,13.184,-111.755
0.648,-0.557,0.651,39.734,23.254,-95.215
0.677,-0.578,0.557,28.442,25.818,-75.378
0.716,-0.569,0.497,19.653,22.583,-56.519
0.735,-0.536,0.472,11.963,18.250,-38.147
0.704,-0.473,0.465,4.456,14.832,-20.386
0.677,-0.395,0.478,-2.747,10.132,-7.751
0.669,-0.304,0.498,-11.353,2.930,-0.366
0.706,-0.239,0.505,-17.395,-0.793,2.625
0.782,-0.173,0.524,-19.836,-1.465,2.869
0.781,-0.133,0.533,-21.301,-3.418,6.958
0.745,-0.095,0.560,-20.447,-7.751,7.812
0.707,-0.073,0.602,-16.479,-11.292,6.592
0.700,-0.077,0.633,-11.841,-9.827,6.958
0.715,-0.084,0.630,-8.789,-5.981,7.812
0.772,-0.078,0.601,-9.521,-0.916,7.812
0.830,-0.072,0.577,-13.306,1.831,6.897
0.871,-0.056,0.572,-19.348,-0.366,3.906
0.857,-0.033,0.594,-23.132,-5.493,0.305
0.802,-0.004,0.627,-23.071,-11.963,-3.296
0.759,0.020,0.650,-16.296,-11.597,-6.592
0.743,0.020,0.660,-6.165,-9.888,-10.010
0.739,0.000,0.654,2.502,-10.620,-13.794
0.752,-0.054,0.647,10.437,-10.010,-18.127
0.769,-0.128,0.659,15.442,-6.470,-21.545
0.769,-0.184,0.674,15.747,-5.981,-21.851
0.748,-0.211,0.677,11.230,-7.690,-19.836
0.741,-0.227,0.677,7.446,-6.409,-16.357
0.750,-0.236,0.675,4.578,-2.686,-10.498
0.754,-0.232,0.669,-0.305,-1.709,-3.967
0.764,-0.221,0.670,-5.493,-2.991,1.526
0.768,-0.215,0.680,-7.446,-1.282,5.798
0.759,-0.212,0.692,-7.812,1.099,9.949
0.756,-0.194,0.695,-9.338,1.526,13.672
0.756,-0.167,0.696,-10.010,1.831,16.235
0.742,-0.151,0.699,-9.888,1.526,18.311
0.742,-0.128,0.692,-10.803,3.296,19.592
